evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1669 0.1960808926 102.722137 77.007006 84.892639 117.493699 63.554117 153.892817 64.707540 106.664599 78.185703 123.931835
1670 0.2465373822 66.690610 79.000097 91.212278 109.736311 74.967880 148.483856 62.206910 110.035281 54.774319 122.948937
1671 0.1998232240 90.980507 74.649834 82.500346 117.693476 65.578121 145.589269 66.228557 109.180522 70.849660 125.267528
1672 0.1990948412 108.880568 84.356449 89.370502 112.870720 53.844477 151.412634 68.068189 108.244160 77.057661 119.053427
1673 0.7514344353 116.623016 72.127775 88.259788 119.626182 112.656478 178.023842 62.162767 105.306438 68.708718 125.132298
1674 0.2026361771 103.445301 76.648837 84.405369 131.179629 59.686388 151.573584 59.785339 110.494293 82.170045 127.098244
1675 0.2205333647 106.619201 75.988032 81.935952 111.048675 48.577267 154.752656 67.536215 106.974998 72.340386 126.790066
1676 0.2058726574 108.249021 72.792099 81.666220 110.931384 67.132340 156.871430 66.133672 106.492344 84.255910 122.091407
1677 0.2775859880 73.470909 61.694651 82.548680 110.143548 93.693919 152.447371 68.034507 114.925335 66.581263 109.368334
1678 0.2020912322 104.888159 77.565152 77.480256 117.696300 60.100341 152.289829 65.018566 106.170057 74.847555 124.334668
1679 0.4306929294 107.432244 87.143760 99.778822 127.206495 62.360450 184.367576 70.496296 102.549017 82.612189 118.108649
1680 0.3039362953 124.605393 69.851436 83.264894 160.246058 30.011953 154.322683 63.325086 111.284949 96.419077 137.269701
1681 0.2190812360 109.110542 70.408459 87.754911 114.581690 74.036472 160.713362 60.823585 105.591096 85.074215 120.427559
1682 0.7242518312 114.666479 74.193466 86.444979 125.198009 110.605878 175.933317 62.835128 105.591096 65.571555 127.080669
1683 0.1960258577 97.753209 74.888479 84.463253 120.537292 62.874312 150.116361 64.132672 106.710218 74.779821 125.759624
1684 0.1929975604 104.071078 75.227069 82.849789 121.641770 67.705871 144.571869 62.109466 107.848315 76.992284 123.357940
1685 0.2033490149 106.729091 77.846019 81.809283 105.304331 69.325244 157.737935 67.926138 105.076355 82.813678 120.976289
1686 0.2074619313 100.914747 74.832046 81.200659 95.745359 84.466672 155.412703 66.457804 105.531950 76.401075 116.728497
1687 0.2122323002 102.053716 81.161553 75.083542 136.077896 59.184694 155.889656 65.457836 105.707413 89.421494 125.453464
1688 0.2421045998 102.935211 77.631168 84.643526 130.480519 60.469096 174.768757 59.964669 105.855769 81.616232 126.928472
1689 0.3017246556 101.550792 79.085263 85.098636 140.640224 56.872319 166.328324 68.822096 92.739577 113.325964 122.421666
1690 0.2327100545 118.272197 77.694768 87.071805 116.729342 42.942046 161.850010 63.137952 103.478924 86.268349 130.817322
1691 0.2036155575 104.982294 85.879675 79.160788 120.637470 80.013690 149.572290 59.387529 108.418203 73.739101 122.057517
1692 0.2096587120 103.725274 75.260919 83.251948 130.871836 67.984325 153.693587 58.463615 109.552743 82.850314 125.802763
1693 0.4314666009 139.033928 83.325546 78.440245 157.468674 16.778733 159.078714 65.615246 107.764352 109.720844 138.369887
1694 0.1999637836 102.700141 81.068185 79.478414 125.322681 59.860214 154.593261 64.503505 99.585573 75.928572 124.584152
1695 0.1918391336 104.872503 73.900949 88.959100 121.174637 59.820473 142.670166 67.518206 105.021152 84.498742 120.557933
1696 0.1962674008 102.850224 76.819192 84.787772 116.138782 65.547915 153.889709 64.576515 106.709423 78.315027 124.117586
1697 0.1990655493 104.213672 74.193466 84.151191 118.007471 63.455774 154.337222 64.097174 107.601622 79.795342 124.571379
1698 0.1983069192 103.443196 81.488048 80.734073 126.364938 63.337660 153.421338 65.728202 106.710218 76.071196 124.194257
1699 0.2068351843 101.287729 75.606810 82.849789 127.059682 62.780013 152.332864 65.509018 95.906824 97.143613 123.357940
1700 0.1994093127 103.015075 76.973313 78.664156 116.868628 67.050754 153.556070 60.917918 108.334465 75.042246 123.977067
1701 0.2019375937 105.001227 78.095589 82.020473 119.654531 76.345803 150.423575 64.191475 108.717862 75.423473 122.934898
1702 0.2602424346 106.729091 77.846019 93.767759 90.906348 78.151436 146.958371 61.640593 111.014917 39.357530 120.611267
1703 0.1900928162 106.261790 74.832046 89.656038 118.404236 64.895680 141.955867 67.025289 109.813994 76.372845 120.399665
1704 0.1972018185 108.453970 84.781954 88.830254 114.041179 55.946171 150.555290 67.800671 108.227907 76.848205 119.121654
1705 0.6773857160 115.535157 72.050019 88.549126 119.549477 111.650959 174.768757 62.131465 105.855769 68.314526 125.014669
1706 0.2017539371 103.256834 76.269373 83.854806 130.398870 62.903956 150.968234 60.555113 109.579890 81.247914 126.836734
1707 0.2087832997 104.938766 74.434775 85.124060 115.068953 50.296252 154.565273 65.835688 106.971032 79.349801 126.679865
1708 0.2092267323 106.190885 71.739227 83.512649 116.333169 63.875839 161.850010 60.245213 106.898468 83.632941 123.916109
1709 0.2813069699 62.720937 85.879675 95.745847 134.483499 98.151783 139.620219 59.387529 105.317211 61.588619 120.417196
1710 0.1955885974 104.675956 76.723308 98.575575 102.976985 74.993372 145.786838 64.901612 107.197807 81.685424 123.120899
1711 0.1943634390 101.442204 83.325546 89.196693 127.576907 61.827860 139.109225 60.697769 101.506641 80.580846 118.465786
1712 0.6607743009 89.784693 68.046848 96.923204 204.580098 66.515790 146.118480 62.145611 99.585573 56.318355 139.808997
1713 0.2268587652 108.735071 72.212091 88.959100 127.852893 81.033290 146.228340 60.656225 106.485889 78.097797 127.722819
1714 0.1976407632 104.487045 80.973051 90.042980 127.854804 61.604801 138.673836 60.610095 97.185283 89.009813 118.131259
1715 0.2247406648 111.173119 73.144305 91.533766 114.064479 84.394482 148.376021 66.750290 108.324345 71.199490 119.670839
1716 0.3064469660 63.250147 86.038584 97.558638 135.817612 103.991554 134.576456 59.863369 105.567316 60.397837 117.905116
1717 0.2016101540 106.579774 74.262303 79.005068 117.798171 58.116412 143.275230 67.547201 108.666827 77.172190 122.668495
1718 0.2615950195 107.576284 77.435184 96.028948 91.634396 77.211939 143.233972 62.638345 111.004935 38.966093 120.368017
1719 0.2824270281 137.060021 80.870100 88.527940 127.119197 63.851820 140.265563 59.810016 102.707769 81.582891 117.023023
1720 0.2444197163 118.398033 72.037247 87.688124 132.725465 81.535269 139.070254 58.077309 106.605687 79.741862 129.228824
1721 0.2019169175 107.015447 73.279966 84.307640 111.588811 67.100137 155.302406 67.297187 112.774483 76.986344 120.740040
1722 0.4115924283 92.039657 93.040045 102.733007 203.554985 31.574501 131.193098 59.074164 105.567769 59.591990 140.720970
1723 0.3669872885 104.139145 70.420641 113.193863 152.710057 60.755263 156.004735 59.382270 103.289065 71.837404 132.204498
1724 0.4873897171 132.309813 76.325036 73.562982 120.646465 53.424632 161.132150 73.063522 95.200885 146.357763 123.943927
1725 0.2200885903 99.020691 77.707315 74.044922 133.876702 80.464513 151.131086 63.443309 103.161602 80.172547 127.968917
1726 0.2271207636 96.466631 91.837760 75.127162 99.632485 60.013012 150.561886 65.516574 101.713493 68.639731 126.766866
1727 0.1923586344 104.487045 75.920977 90.084987 118.913550 65.135889 146.614076 64.955071 107.277229 77.143817 121.162582
1728 0.1945925213 104.143805 75.859134 84.003066 116.584117 67.244423 151.266865 64.530908 109.838948 77.351437 121.007790
1729 0.1909696117 102.670351 81.997748 85.674948 117.728391 62.184523 148.376021 66.750290 106.836130 74.846323 124.614697
1730 0.1941578202 104.040556 75.159098 85.052488 122.990310 63.473064 146.462434 64.054935 105.567316 84.880413 122.948111
1731 0.1981094097 103.475937 77.086718 79.005068 117.062180 67.226408 152.171039 61.322721 108.651871 74.698024 123.699623
1732 0.1924834357 103.344492 76.706483 87.032246 118.217440 61.649008 148.913897 67.002401 109.280397 77.137751 123.071721
1733 0.5400279966 137.060021 75.893326 84.027629 109.564453 63.122344 156.248348 73.574305 96.628893 150.149058 119.540312
1734 0.2102232509 118.398033 74.976757 95.339018 118.968715 64.353693 139.070254 67.658046 110.317090 80.759304 116.533656
1735 0.1951978361 108.621308 76.877626 89.958129 115.088643 61.467144 149.198079 67.613466 108.845479 79.668113 117.796412
1736 0.9307586267 107.079612 71.677064 103.721202 125.014122 0.000000 101.795770 60.823900 116.462132 88.764933 120.745720
1737 0.1964210627 103.484905 76.082510 84.741628 128.314790 64.289297 148.425590 60.804339 109.606554 80.697986 121.167504
1738 0.2030211104 105.432342 72.557313 95.205677 118.666437 53.165879 150.535764 64.745072 107.710927 85.970120 125.679900
1739 0.2060443713 109.882789 73.545555 84.579413 117.511664 61.046717 158.064088 60.336389 107.390415 80.250637 124.684015
1740 0.4017097205 142.379519 93.040045 102.871705 121.665496 48.685806 134.081311 59.074164 100.714518 72.940445 129.530705
1741 0.2410990337 115.220012 75.627206 113.193863 90.512411 85.893290 136.704390 68.279357 112.850415 86.615988 112.062684
1742 0.2093809227 99.519951 77.248939 85.988351 124.735515 62.903342 124.489286 58.826431 104.613914 79.977137 118.337646
1743 0.3095288392 99.710712 100.227237 86.824397 45.272645 80.464513 142.169054 65.195065 100.043822 71.099510 117.443107
1744 0.2207906491 114.824446 79.014162 96.022428 125.931973 62.075498 132.830989 76.522175 104.765901 88.010398 125.321625
1745 0.1911493472 100.700362 77.428692 85.786245 128.615367 64.545801 144.528689 63.643272 110.411463 79.372264 118.827058
1746 0.2147449548 118.342053 74.814821 98.757647 119.460719 61.978380 137.683096 70.076919 110.584768 81.798340 116.266243
1747 0.2088039462 99.283309 77.642204 85.855961 127.003115 63.250961 125.325358 57.442061 106.334153 78.195917 117.579318
1748 0.2751406436 111.432708 74.867013 93.877893 124.309685 63.764887 155.741429 63.323966 103.776998 110.249826 122.447985
1749 0.2261860734 108.702550 86.663667 90.314186 117.185096 68.946129 156.727573 70.325753 109.104838 75.887292 117.415444
1750 0.2439927767 114.547503 76.019666 114.259823 89.900244 87.981411 135.694842 67.496303 113.459768 85.779630 111.448891
1751 0.2036832525 107.984167 73.498817 83.957146 116.858661 63.964412 157.131881 56.996462 109.314902 76.585917 117.533536
1752 0.2228925935 116.491481 82.156803 97.384738 122.136078 55.832470 136.213572 63.457357 103.672363 74.513174 124.976058
1753 0.2058355497 110.051133 75.068926 108.652578 89.292798 62.040424 145.535207 65.726776 112.432683 87.997511 114.557056
1754 0.2057410075 106.959104 67.833258 89.990216 121.215914 71.163537 146.357493 68.292119 113.404736 85.278492 113.454793
1755 0.2740764217 94.883994 73.926427 81.932674 121.883110 59.370790 147.083976 70.098636 97.705771 128.231723 118.304607
1756 0.1982084727 91.798019 69.248339 83.617406 117.015572 68.095415 144.151177 67.486152 110.619067 83.257037 112.818522
1757 0.5529921042 157.220250 61.177414 105.879438 154.765321 0.000000 106.323805 61.800790 119.660988 92.824802 120.677272
1758 0.1984398309 111.760225 75.271099 88.663449 117.052379 74.456798 138.543222 58.905439 114.541736 70.879743 120.675882
1759 0.1940982802 101.686017 79.458500 88.611143 112.645898 61.358643 149.636598 63.438309 109.553140 71.519211 119.742534
1760 0.2331735487 96.762843 74.128823 88.843713 120.524918 44.438796 136.877129 64.860778 108.808840 76.514247 118.010721
1761 0.1908459159 105.605691 74.856435 95.242663 120.375400 64.593260 137.328724 66.330024 108.371278 77.006726 118.827058
1762 0.2109752375 116.818935 75.898279 97.841965 117.531305 69.256744 136.699765 65.819381 111.747893 78.795476 115.092429
1763 0.1895833675 104.277415 80.871449 90.499446 115.987997 62.706502 144.471483 67.181194 107.411084 75.893882 121.523059
1764 0.2027900695 113.939937 74.867013 93.877893 117.435417 71.204644 136.881368 59.815668 114.835917 72.154288 119.732198
1765 0.1964491005 103.621551 76.645281 79.344689 117.185096 66.546914 148.861182 62.183691 109.104838 74.745650 123.356664
1766 0.1949541652 108.739665 75.696461 91.588562 118.084495 58.910632 144.959035 67.733624 109.795595 77.738370 121.140829
1767 0.2949805324 102.514914 74.011062 82.984102 121.035052 59.338863 152.133490 70.620446 98.236633 130.347491 117.533536
1768 0.2295146477 123.523616 75.055165 97.711488 118.384100 64.518293 140.248524 67.555269 109.617778 81.974695 117.016529
1769 0.1966896686 110.051133 75.973486 90.807721 115.708107 62.040424 148.236247 67.591657 108.958384 80.260238 117.585443
1770 0.9093376510 107.603944 71.506648 104.183012 124.768132 0.000000 103.739898 60.780125 115.864437 88.923414 120.616654
1771 0.1943421734 103.704713 76.026549 86.673221 126.341974 64.543859 147.083976 62.500357 109.612798 80.843987 119.099734
1772 0.1991388705 109.418117 72.960872 91.945347 115.256028 64.958707 148.258953 65.379181 109.220802 82.167317 122.769544
1773 0.2340727940 124.385166 78.353764 94.369862 116.834019 57.676116 149.921558 65.633580 108.077413 75.902025 125.273479
1774 0.3819592280 157.220250 80.644976 88.306095 114.975804 52.659136 136.403484 59.334895 106.096837 82.441010 120.793127
1775 0.2325903215 115.394799 75.826472 110.305029 101.868399 75.379615 139.937791 68.781904 112.149982 84.670707 110.813525
1776 0.2081850062 99.917320 77.192981 86.273294 124.651235 62.909103 124.820877 58.905439 104.705043 80.022178 118.332279
1777 0.5127548706 119.798931 84.676673 75.876268 51.420159 51.285521 150.172245 67.115339 103.498783 93.298705 107.378023
1778 0.2440034425 114.768066 79.105671 84.576637 119.355244 44.438796 134.968611 59.760702 105.687779 86.851171 115.880749
1779 0.2379613569 119.362499 74.734443 96.735750 120.478405 59.634768 151.901476 71.626047 112.006326 78.617003 120.548742
1780 0.2114714088 114.221966 73.391374 105.455669 109.566336 68.453500 139.117499 63.875209 117.743908 71.173080 117.451947
1781 0.2507825802 114.693108 78.224026 83.544599 123.815039 60.651462 118.737743 56.071031 103.813784 76.745061 116.316121
1782 0.2768509498 107.221809 81.127545 73.128749 86.799891 57.063309 150.014190 65.415136 103.721292 84.476913 116.651758
1783 0.2856035352 106.748718 76.254468 99.568260 90.510333 55.385706 156.246552 69.699052 98.646343 129.164098 113.001301
1784 0.3776940977 156.924644 76.281736 91.407221 117.658507 50.228921 133.373363 60.879002 105.577065 83.970124 119.978112
1785 0.2024893683 108.350429 67.603036 104.552511 121.198804 55.591120 136.706254 65.668198 107.680669 81.762721 114.640176
1786 0.2102157055 114.549098 74.773997 94.993804 122.583864 69.048321 140.163129 63.915815 112.094131 79.702441 116.340389
1787 0.2392573132 114.535412 80.626299 86.921358 82.054431 56.514467 145.972975 69.273802 106.267707 83.385175 113.196971
1788 0.2708626805 118.523716 78.933195 89.543887 144.663349 68.030484 144.657200 62.897902 109.557000 66.362218 118.440123
1789 0.2698812108 117.435557 75.987155 121.286397 114.189338 61.482067 133.955188 59.083717 113.191220 75.443305 119.108882
1790 0.1946860513 104.141413 78.474481 81.126384 113.667407 65.507972 146.745246 62.915319 108.663003 75.036113 122.337917
1791 0.1910029429 105.359834 76.097973 95.823222 120.478405 63.622238 136.810257 66.687662 108.199123 76.788474 119.193758
1792 0.2082879885 115.290067 76.102953 97.740046 117.408460 68.453500 138.137494 65.825041 111.530235 78.345483 116.336400
1793 0.1899862731 105.699643 79.874690 94.769058 114.447773 63.168446 141.016023 67.562538 107.919910 76.820957 118.787004
1794 0.2016867507 112.613797 75.004258 94.702953 117.156380 70.505231 138.702159 60.685316 114.759575 72.286666 120.420685
1795 0.1943804151 103.988499 76.774959 81.600758 116.381191 65.712178 144.852651 62.521625 108.788649 75.021495 122.520957
1796 0.1942957161 107.250490 77.431863 93.852286 115.644025 63.792108 145.482096 67.601440 109.093944 76.745061 120.694460
1797 0.2628124181 100.404038 74.093576 84.303705 118.872760 60.733022 152.126252 69.900291 100.635850 121.749111 118.135342
1798 0.1935285852 110.054156 75.232426 87.988176 116.369828 64.338076 143.359799 66.865348 109.395614 75.027028 120.615402
1799 0.1918906986 107.449763 77.136451 92.676871 115.592261 62.456605 143.878310 67.565814 108.821110 77.327146 118.335001
1800 0.1947675431 106.792860 67.440364 99.568260 121.553823 57.056128 137.144708 70.997163 107.666061 80.725179 116.523856
1801 0.1937819605 104.053045 76.921456 88.666297 125.948670 64.490271 145.517435 63.319812 109.173012 79.836417 118.795868
1802 0.1932224464 105.878755 72.892850 90.754017 115.280955 66.050249 146.233040 65.668198 109.384878 81.842635 121.149831
1803 0.2194496843 122.908865 83.183106 84.093528 115.435998 62.156834 147.722800 63.010398 106.903426 74.584473 121.182879
1804 0.2318499091 129.249656 80.367869 86.034943 114.924298 60.872410 142.984007 61.860628 108.309095 78.337593 118.862651
1805 0.2030977915 107.718920 77.324285 101.716332 109.721633 70.758124 143.045037 67.009553 109.710014 83.126591 117.542148
1806 0.1956500335 101.420014 78.901180 87.146651 125.060922 62.655992 133.440355 60.365843 104.011147 79.725563 118.440123
1807 0.3777483539 101.898236 63.852676 121.286397 153.978068 60.182698 143.693280 61.160550 123.169851 61.521849 133.715042
1808 0.2049433425 104.438081 78.250376 87.201233 116.862384 57.825793 139.228143 59.379661 106.495556 78.261083 118.926148
1809 0.2267824803 113.416286 76.558565 83.689850 116.944122 55.773200 140.013539 57.978480 105.187345 74.434609 118.943571
1810 0.2624320185 100.509094 73.937836 90.776133 118.845470 60.028950 151.280743 69.881510 100.492013 122.055984 116.891445
1811 0.2572040483 102.720717 73.518487 78.536077 122.564874 59.045130 145.244781 69.003146 108.152017 118.703828 119.273667
1812 0.1926202245 89.580882 72.085851 94.281361 128.555980 60.644064 130.361900 65.182587 108.317246 80.984289 117.207120
1813 0.2133356241 120.115554 77.331798 95.057111 113.546556 62.618656 142.868764 67.426002 110.392771 76.080891 119.129982
1814 0.3451827011 119.558052 84.139614 84.662703 106.226575 72.770053 146.123492 62.192808 108.850690 25.704990 118.775152
1815 0.1895642937 105.384155 78.731769 86.936537 118.143417 61.466011 137.516197 66.837299 109.424543 75.767627 122.378192
1816 0.2061284382 106.666514 79.621788 81.617234 118.791029 70.986255 155.608963 68.523125 108.029321 73.382335 120.531385
1817 0.1957622203 105.302777 78.217680 101.949751 117.054492 63.284301 137.803947 69.248952 106.825894 75.831857 115.932174
1818 0.2051830852 107.517126 73.393431 95.389626 110.492749 66.263330 152.456286 69.529366 111.567927 80.064231 120.938121
1819 0.1988938129 103.444708 79.733922 94.246574 118.984645 61.083560 129.742434 61.788055 103.854681 79.552242 116.621543
1820 0.1961113489 102.457836 82.105197 90.895229 121.994418 60.663145 149.770294 63.347175 106.496408 73.155469 123.198196
1821 0.1925642911 103.977911 79.987677 99.582239 117.002029 62.653987 137.801129 69.485131 108.979599 74.023422 121.721601
1822 0.2408414632 103.454479 69.387543 110.371683 137.364095 62.333356 134.628265 67.239367 116.618151 67.446757 131.841261
1823 0.1852078708 100.313645 75.145920 89.463060 119.442453 62.821938 134.720936 70.220118 106.239704 82.378091 120.890823
1824 0.1906302819 105.443880 76.558565 95.643199 118.890543 63.558953 137.837389 66.637957 108.126910 76.812623 118.907226
1825 0.1955070634 112.113261 76.233440 90.776133 116.724939 67.556483 140.437127 65.307822 110.403440 77.350214 119.701355
1826 0.1928921680 104.527722 79.850697 95.939602 115.978520 63.060170 145.244781 67.689814 108.152017 76.352238 118.038545
1827 0.1958346727 109.244302 75.804805 92.174788 118.022159 69.361472 140.631042 61.398037 114.376893 72.597488 120.406641
1828 0.1980405512 104.819783 79.953279 102.106014 115.519285 63.021344 141.709095 69.803487 108.317246 75.589143 118.210666
1829 0.1914982633 100.979286 78.373711 88.638682 119.070358 66.003976 148.723414 67.105794 108.614034 75.917903 121.660198
1830 0.3063153282 108.348901 78.289874 84.662703 102.687211 75.044585 154.449266 68.164495 108.850690 25.704990 120.269687
1831 0.1876345592 92.307482 78.731769 92.861837 117.296825 63.957712 145.694898 66.837299 109.544592 72.916610 122.378192
1832 0.1882104738 102.930836 79.915943 91.152436 118.791029 62.363357 137.832043 67.085948 109.408387 73.382335 124.698186
1833 0.1996363980 106.315833 69.324565 97.224134 120.295989 68.632777 142.521169 72.310093 106.825894 78.690958 115.932174
1834 0.1876620561 104.401326 77.659300 88.631993 120.894627 64.007012 139.286309 66.323264 109.181282 78.691183 120.584427
1835 0.1857709696 102.317213 74.748541 87.634528 118.984645 65.881002 136.193738 67.457653 109.534670 80.155889 121.285344
1836 0.1956471466 107.120359 81.159578 82.018635 116.164051 63.238091 149.431893 62.992594 107.352212 74.898707 121.631218
1837 0.1993361124 100.904976 83.823238 84.830793 118.748159 78.312674 149.770294 60.869541 109.494168 72.780618 120.165857
1838 0.2012917385 97.986941 78.470337 79.919214 114.966655 69.629055 149.975801 60.595157 104.042567 70.726154 128.390171
1839 0.1929910896 101.997798 79.620561 87.387525 125.017806 62.333356 135.201130 61.593687 103.983022 79.727352 118.898866
1840 0.2126994410 97.156222 73.061188 89.918704 136.536586 64.807411 144.616507 64.353452 118.820432 53.977750 133.946971
1841 0.1890215575 101.636808 75.417545 89.755972 116.662089 62.595864 143.568876 66.125147 106.565655 80.949136 120.890823
1842 0.1952209272 110.337227 77.718937 85.989541 115.899936 70.978851 143.554753 66.888406 109.175698 72.375685 123.350556
1843 0.1915180464 105.162293 77.654998 89.129856 109.050672 62.206388 140.975188 67.083662 101.875221 92.974755 114.388576
1844 0.1950875249 101.263863 75.812352 88.570629 101.980988 68.059424 152.466168 71.068421 108.875227 75.681644 121.346215
1845 0.2000302806 103.156205 75.302191 94.964512 128.511815 64.523455 138.347057 66.026295 113.812890 64.178004 125.425350
1846 0.2151541125 84.244004 81.805878 80.519551 106.331622 68.439772 146.674463 61.924797 99.462642 80.168475 123.889689
1847 0.2274337767 109.876947 71.473363 99.731563 111.147378 75.237753 149.294191 71.700796 108.148496 56.750152 113.387132
1848 0.2098121756 105.853131 79.898570 73.942085 117.471105 58.947621 150.594417 65.076293 98.617469 77.799116 121.546113
1849 0.1938583733 97.118895 76.178061 86.180178 120.695919 69.730861 144.333831 62.490869 104.284639 71.895772 127.144944
1850 0.1844712007 99.971437 78.268510 99.073306 116.692595 64.460149 128.653029 71.221871 105.550827 78.450601 121.916753
1851 0.1895172310 101.628012 80.398255 84.145438 120.819520 62.518563 135.247758 65.794424 104.962817 78.374407 122.699675
1852 0.1875269903 100.288933 71.822062 89.978676 120.544543 66.345845 131.043061 72.671899 108.401767 69.522591 119.477968
1853 0.2077260608 88.434016 81.618541 96.056342 114.483527 68.077444 136.326364 67.987651 106.254824 53.946684 123.261668
1854 0.1898968525 105.336469 76.448800 94.885326 118.840834 63.447311 137.837277 66.888406 107.849685 77.302349 119.072195
1855 0.1886443915 101.633467 76.119827 85.179731 116.596456 65.841189 144.209359 66.420041 108.453148 78.582323 120.904677
1856 0.1963574889 101.263863 74.041912 79.253744 120.957661 62.390400 138.924362 69.299959 106.211817 75.681644 125.757236
1857 0.2255670113 96.928463 74.856147 71.177919 122.524495 56.835762 146.679586 71.645507 90.289184 82.424685 121.663491
1858 0.2008709520 87.658148 75.487462 92.531420 139.956287 57.146148 118.620526 65.551260 105.991814 85.301508 115.686038
1859 0.1876292301 99.532701 77.447601 87.775757 119.838413 65.652959 144.290523 67.363369 108.239650 76.464156 121.838387
1860 0.2838669535 108.582184 78.457831 84.406674 102.156669 75.964058 152.843363 68.047814 108.929852 30.591853 120.527009
1861 0.1868501727 84.244004 80.938059 96.123460 121.556746 62.081166 131.186834 68.324412 105.351257 78.456164 123.767803
1862 0.1881335042 102.848082 79.910206 91.124528 118.834764 62.367304 137.715868 67.113180 109.356339 73.416017 124.729612
1863 0.1920790293 105.180955 69.931449 95.818098 120.330735 67.484829 138.361742 72.079614 106.975786 80.937704 117.086794
1864 0.1872139605 104.232952 77.650537 88.677646 120.641821 63.917480 138.723410 66.764694 108.963938 78.807453 120.684299
1865 0.1842092770 99.827633 75.578189 86.504114 120.695919 64.609964 131.219050 70.085646 109.369207 80.047766 121.228523
1866 0.1879391989 99.971437 77.059396 84.544606 116.692595 63.641317 142.281295 68.739879 107.072961 80.960435 121.567149
1867 0.1830700672 89.493712 83.653376 87.940430 119.943040 64.220619 137.212132 71.090452 104.962817 74.504746 125.747648
1868 0.2049141054 93.733187 80.783517 90.953875 118.866030 61.673885 120.542193 67.942556 104.486355 69.522591 132.792362
1869 0.1904836494 101.971798 79.383275 89.267071 124.695430 62.826499 133.676616 63.326883 104.325785 79.707997 119.593391
1870 0.1901410684 97.756152 78.309327 83.647167 123.529419 63.860953 142.576097 67.105824 110.564372 69.492407 125.702843
1871 0.1846378735 99.621780 75.689035 94.730998 116.907824 65.547157 135.963888 72.755086 106.188818 81.911624 122.349280
1872 0.1883646572 93.578504 75.643980 97.724114 126.472380 61.840682 129.707554 70.503344 104.511629 74.399848 119.596924
1873 0.2362405908 92.478793 73.481184 76.304902 129.849809 51.662806 138.297364 68.025631 88.928006 107.909702 122.568418
1874 0.1867469163 99.707954 80.601931 83.000653 117.996861 64.331602 141.967299 67.323530 107.592514 77.705137 123.199502
1875 0.2013542414 110.613734 78.337514 85.186758 118.068644 64.046785 149.735352 68.944386 110.996088 66.480008 123.794066
1876 0.1950855849 103.622756 83.834899 96.322118 118.886660 63.087473 139.599452 71.337011 105.766321 78.382014 127.664819
1877 0.2109351352 100.736636 78.862924 73.248304 121.852490 56.124892 138.280789 74.802160 90.288649 86.433188 124.853613
1878 0.1872781769 99.134963 84.008714 86.981923 115.916224 64.378381 136.461455 71.423536 106.189297 66.866565 126.467210
1879 0.1889045280 93.222617 83.535878 90.400658 125.826978 61.486566 130.110366 62.045188 108.247398 78.577724 121.777772
1880 0.2064830635 84.086405 79.136776 81.844295 117.684493 63.032056 135.586393 70.041478 105.180772 72.594613 122.814974
1881 0.2005099823 111.971968 75.851459 96.247831 111.412589 65.740019 143.105549 74.673736 106.516650 75.603917 120.800379
1882 0.1877542921 97.698317 84.209156 80.219466 118.530803 63.517528 143.008424 65.792173 108.997149 76.736028 125.472769
1883 0.1887381742 97.842207 78.151387 88.262114 124.235507 64.343534 140.782296 65.456013 104.093825 75.591072 119.887523
1884 0.1988314594 108.106276 89.036008 88.687496 114.808056 62.246190 145.131624 74.905951 104.369366 69.966003 128.777747
1885 0.1840640523 98.419595 87.109420 87.747459 120.500807 63.375150 137.082143 72.504288 104.718439 74.399848 129.740823
1886 0.1860423533 95.999484 82.318177 82.904825 118.273844 63.911749 141.902748 68.025631 107.471158 77.653045 125.182483
1887 0.2040808357 86.408211 78.956171 81.043816 113.416236 63.447078 144.066229 69.864190 106.590545 74.662642 130.067021
1888 0.2120091703 99.707954 80.219187 71.829566 123.259586 55.752939 143.920614 73.322403 90.882158 81.191475 123.139574
1889 0.2080017097 78.341342 77.593776 85.577336 131.638312 63.543265 124.306651 63.062339 108.094580 84.873590 124.253844
1890 0.1841907561 97.847636 81.473390 87.470311 120.174687 64.773348 140.516077 67.898624 107.391645 75.945052 122.314475
1891 0.2234475662 103.197350 80.234635 84.787016 107.400315 72.068300 149.787851 68.266521 105.562019 48.274524 123.794066
1892 0.1880056197 82.171796 82.475137 96.322118 122.333609 62.027233 129.280014 68.842555 103.907758 78.382014 124.948969
1893 0.1864315553 98.408662 80.419827 89.341932 119.358162 62.509623 137.618233 67.585546 107.325247 73.687030 124.853613
1894 0.1852759942 99.790223 74.112944 94.039387 120.054985 64.725487 136.461455 71.423536 106.154530 80.658069 120.550229
1895 0.1865752135 103.211203 77.920852 88.631816 120.572430 63.931636 138.687980 66.925970 108.754745 78.811451 121.134784
1896 0.1859802404 91.689186 77.061679 87.029691 120.970118 63.700102 131.711772 71.351387 108.247398 76.929533 123.421495
1897 0.1831402394 97.102428 78.510593 88.244639 117.684493 64.254557 134.750104 70.623648 105.860937 80.709191 122.814974
1898 0.1959293827 82.218775 83.545085 89.922894 120.704803 55.236619 129.206021 77.606512 102.073979 75.603917 129.306165
1899 0.1936664710 91.505740 71.516522 96.310105 124.163297 56.045997 123.016069 79.875718 108.997149 70.784114 113.994115
1900 0.1895054827 98.949455 79.854117 89.538811 124.235507 62.177282 133.029966 64.118875 104.093825 79.165017 119.799349
