evaluations raw_y x0 x1
868 0.0003138293 2.099276 57.663811
869 0.0013209093 2.099359 57.660622
870 0.0018632985 2.099262 57.665775
871 0.0006936421 2.099251 57.663529
872 0.0041823223 2.099441 57.663377
873 0.0004684911 2.099317 57.662712
874 0.0006917746 2.099261 57.663202
875 0.0010368951 2.099302 57.663936
876 0.0013893236 2.099339 57.663241
877 0.0044472692 2.099275 57.668194
878 0.0003393498 2.099270 57.663339
879 0.0005757471 2.099278 57.664043
880 0.0100047010 2.099421 57.670378
881 0.0021764200 2.099198 57.663397
882 0.0004877874 2.099300 57.663383
883 0.0035399405 2.099073 57.665971
884 0.0005295664 2.099261 57.664293
885 0.0004412532 2.099277 57.663918
886 0.0003505682 2.099261 57.663662
887 0.0054401179 2.099107 57.662356
888 0.0007333218 2.099277 57.662702
889 0.0002030949 2.099273 57.663715
890 0.0561027469 2.100578 57.688465
891 0.0025197433 2.099256 57.666588
892 0.0029260123 2.099306 57.665827
893 0.0003778344 2.099313 57.662563
894 0.0016993506 2.099332 57.663802
895 0.0010753493 2.099320 57.663444
896 0.0005051084 2.099264 57.663319
897 0.0024643183 2.099337 57.664510
898 0.0002821404 2.099277 57.663740
899 0.0032516104 2.099289 57.659743
900 0.0004392906 2.099260 57.663555
901 0.0039084614 2.099394 57.664475
902 0.0001819845 2.099278 57.663256
903 0.0002514955 2.099275 57.663748
904 0.0016081100 2.099234 57.662944
905 0.0017224573 2.099238 57.662711
906 0.0008858870 2.099254 57.663188
907 0.0023279831 2.099276 57.661045
908 0.0005465304 2.099258 57.663469
909 0.0001859880 2.099274 57.663675
910 0.0059924590 2.099332 57.655858
911 0.0008278436 2.099246 57.663515
912 0.0002310282 2.099272 57.663392
913 0.0013013610 2.099334 57.663272
914 0.0003282533 2.099266 57.663963
915 0.0010960726 2.099276 57.664646
916 0.0024934315 2.099238 57.661864
917 0.0038559049 2.099468 57.662084
918 0.0009132373 2.099285 57.662307
919 0.0002315790 2.099282 57.663593
920 0.0072948853 2.099601 57.662043
921 0.0008728250 2.099279 57.664340
922 0.0012439207 2.099238 57.663243
923 0.0001644218 2.099283 57.663154
924 0.0009767725 2.099341 57.662613
925 0.0005676748 2.099302 57.663400
926 0.0003877541 2.099291 57.663532
927 0.0026129210 2.099373 57.663618
928 0.0002108575 2.099280 57.663192
929 0.0001456587 2.099295 57.663015
930 0.0010902491 2.099277 57.662320
931 0.0007490599 2.099230 57.664281
932 0.0017769611 2.099223 57.663095
933 0.0003369528 2.099258 57.663964
934 0.0004341758 2.099307 57.663071
935 0.0008238840 2.099338 57.662472
936 0.0010352392 2.099253 57.663027
937 0.0038555633 2.099301 57.658824
938 0.0000531006 2.099288 57.663217
939 0.0005276505 2.099287 57.662673
940 0.0082067908 2.099318 57.653842
941 0.0009487494 2.099322 57.663224
942 0.0004277339 2.099281 57.662916
943 0.0022370213 2.099412 57.661822
944 0.0008115829 2.099286 57.662405
945 0.0003959207 2.099280 57.662974
946 0.0011928573 2.099254 57.662846
947 0.0032658840 2.099429 57.662626
948 0.0001898267 2.099298 57.662947
949 0.0003231401 2.099292 57.662795
950 0.0172775693 2.099068 57.650527
951 0.0006133943 2.099300 57.662316
952 0.0024278884 2.099244 57.661774
953 0.0001519491 2.099286 57.663408
954 0.0003758663 2.099301 57.662592
955 0.0002502659 2.099293 57.663316
956 0.0003963154 2.099308 57.662969
957 0.0026127583 2.099294 57.660297
958 0.0002368116 2.099300 57.662811
959 0.0015173849 2.099297 57.664566
960 0.0006481016 2.099288 57.662523
961 0.0020309954 2.099205 57.663353
962 0.0001861224 2.099291 57.663292
963 0.0001171094 2.099279 57.663520
964 0.0008573816 2.099319 57.663217
965 0.0017248870 2.099372 57.662543
966 0.0002747719 2.099299 57.663136
967 0.0008828551 2.099295 57.663946
968 0.0003265224 2.099302 57.663095
969 0.0002261160 2.099288 57.663438
970 0.0054091768 2.099331 57.667826
971 0.0008946430 2.099256 57.663100
972 0.0002162541 2.099290 57.662940
973 0.0013707627 2.099331 57.663474
974 0.0003259126 2.099299 57.662678
975 0.0007283941 2.099293 57.662322
976 0.0007677110 2.099282 57.664154
977 0.0029933143 2.099182 57.662933
978 0.0003620755 2.099298 57.663298
979 0.0003002124 2.099289 57.662872
980 0.0053212626 2.099413 57.654909
981 0.0008010363 2.099292 57.662264
982 0.0010929460 2.099248 57.663117
983 0.0000826865 2.099288 57.663254
984 0.0003551354 2.099270 57.663320
985 0.0000891617 2.099283 57.663222
986 0.0005831849 2.099307 57.663268
987 0.0023041810 2.099260 57.661473
988 0.0002876426 2.099288 57.662907
989 0.0005029917 2.099294 57.663582
990 0.0004120974 2.099270 57.664014
991 0.0011985912 2.099257 57.662732
992 0.0008703494 2.099317 57.663316
993 0.0000978486 2.099290 57.663101
994 0.0000733333 2.099284 57.663228
995 0.0004337163 2.099271 57.663188
996 0.0005893088 2.099309 57.663222
997 0.0021797960 2.099286 57.665557
998 0.0001960367 2.099280 57.663199
999 0.0004741937 2.099278 57.663926
1000 0.0023812358 2.099323 57.664803
1001 0.0011488080 2.099240 57.663289
1002 0.0001365762 2.099294 57.663026
1003 0.0008211055 2.099230 57.664132
1004 0.0005283901 2.099301 57.663408
1005 0.0001408881 2.099289 57.663053
1006 0.0007911611 2.099285 57.664109
1007 0.0051227156 2.099104 57.662827
1008 0.0000777249 2.099284 57.663214
1009 0.0003582126 2.099282 57.663729
1010 0.0035001411 2.099430 57.662897
1011 0.0006561030 2.099283 57.662633
1012 0.0011545660 2.099308 57.663893
1013 0.0000803131 2.099289 57.663139
1014 0.0001779833 2.099270 57.663665
1015 0.0001892071 2.099281 57.663174
1016 0.0004570766 2.099296 57.663450
1017 0.0002429176 2.099284 57.663051
1018 0.0001096833 2.099277 57.663402
1019 0.0008243811 2.099289 57.662324
1020 0.0013138151 2.099287 57.664602
evaluations raw_y x0 x1
1 52.0933319819 2.745029 105.448096
2 54.1387324164 2.805103 118.025077
3 11.7610873723 1.351408 77.261094
4 32.8552835610 2.877656 70.356674
5 34.5679418815 2.811569 74.271283
6 15.2153029127 2.399519 63.447612
7 13.6555149197 1.577958 91.682916
8 14.6520171211 2.046358 74.587681
9 33.7669984380 1.765579 118.912643
10 31.4760347586 1.445714 148.807495
11 8.4166875675 1.706490 77.547335
12 17.2006558604 1.123061 78.932432
13 33.1355901624 2.524191 80.724296
14 48.3047039335 2.249256 122.488774
15 5.5980413600 1.911521 55.600072
16 15.8687073153 1.174162 96.735766
17 33.0323692365 2.024756 100.581983
18 38.5587547714 2.099041 106.473323
19 48.5999094367 2.190894 129.745528
20 48.9123183752 2.533129 106.381728
21 48.5371255018 2.447491 109.880060
22 6.2944706047 2.344300 56.831386
23 44.5783496793 2.457859 100.253257
24 11.1239525790 1.449174 88.354129
25 37.1628730021 2.640833 82.401724
26 9.1107418990 1.614050 59.574275
27 24.0527198825 1.342112 136.555007
28 3.0014573652 2.195343 52.682503
29 49.4115377570 2.584219 105.193198
30 33.5115242402 1.843874 112.429554
31 12.1638396313 2.353494 61.925998
32 17.2487159333 2.534223 61.469441
33 2.6971138070 2.029772 62.110679
34 14.7345183780 2.594738 57.390681
35 30.8368316990 2.698979 72.518079
36 2.6557713101 2.252095 55.848065
37 5.3413191739 1.720349 66.522742
38 14.9682994110 2.166377 70.715449
39 3.2954712648 2.000882 63.418959
40 35.7587617440 1.683296 131.884057
41 6.0330899425 1.767429 71.855538
42 1.8300624920 2.045279 60.785009
43 10.3086091490 2.426112 58.123232
44 31.8148327956 2.240240 88.936472
45 3.5617503204 2.037796 55.094221
46 18.8341300078 1.840320 88.064518
47 21.0158753625 2.124615 79.209898
48 24.0685204155 2.140970 82.435380
49 26.3927635515 2.194002 83.410221
50 29.1381052473 2.226135 85.825455
51 36.5019554945 2.443470 87.900072
52 2.3653185683 2.239749 55.894592
53 21.5600568402 2.238618 75.661050
54 5.2698669452 1.884868 57.067203
55 24.6241406062 2.264273 78.514682
56 6.5923229803 1.862244 55.330598
57 5.4284172051 1.806799 59.951093
58 3.0013152216 2.195337 52.682745
59 21.0720849337 2.537908 65.356649
60 28.9531318110 1.848057 103.516962
61 8.3848689834 1.928788 50.000000
62 4.3583110094 2.285589 50.000000
63 4.2522006514 2.367014 53.993952
64 3.2429721913 2.222393 52.053135
65 17.4215879625 2.369865 66.594863
66 5.3294887978 1.993311 53.757895
67 9.7943618951 1.795498 50.000000
68 10.4404541132 2.048947 69.850674
69 6.2237442947 2.113758 50.000000
70 29.2791969095 1.833880 104.961087
71 3.8837945809 1.830959 62.791605
72 5.8557787973 2.485583 52.120704
73 5.2122179209 2.198246 50.000000
74 3.9976186310 2.170000 59.743022
75 2.1885844188 2.103380 55.194673
76 11.9873932629 1.344237 75.693046
77 5.2692499701 2.145280 61.680536
78 9.6651522883 2.103869 67.268385
79 5.7559690581 2.152273 50.000000
80 1.8247721144 2.016659 58.007442
81 2.9379527964 2.333328 52.703292
82 2.1018068067 2.051642 56.559100
83 3.6921778995 1.991202 56.185221
84 6.0858775120 2.125084 50.000000
85 4.1561202685 1.886205 66.728691
86 3.5987168341 2.079875 54.058288
87 6.5631052393 2.085817 50.000000
88 2.9505291047 2.081072 54.811281
89 5.0111973097 2.498760 50.000000
90 14.0828873940 1.961003 77.015991
91 9.6988285174 1.804834 50.000000
92 8.1865950503 1.946681 50.000000
93 0.7647278052 2.143198 56.131339
94 3.9610021381 2.021263 54.989042
95 4.5969268572 1.890776 58.084796
96 3.7958104360 1.994911 55.931214
97 5.1994511391 1.977765 66.207157
98 7.8118489458 1.971547 69.385856
99 7.7728376118 1.983324 50.000000
100 7.6157470629 1.945215 69.911706
101 3.8073680268 2.002345 55.705374
102 5.1900785772 1.991684 54.006450
103 7.2310162124 2.029976 50.000000
104 6.2011076987 2.115617 50.000000
105 1.4115467142 2.057836 57.225231
106 7.8722776699 1.587763 66.978576
107 5.1312070068 2.067150 52.365601
108 0.8723480233 2.032277 59.302798
109 6.7517750022 2.070188 50.000000
110 8.4946729340 1.918783 50.000000
111 6.9665712547 2.052268 50.000000
112 3.2028093723 1.962608 57.826034
113 8.7529251405 1.894988 50.000000
114 3.2209008199 2.179971 52.644844
115 5.9562516850 1.790549 59.472955
116 1.8869730927 2.133196 54.935151
117 6.5956080625 2.083131 50.000000
118 4.1578935844 1.979269 55.861117
119 4.3796364550 2.282646 50.000000
120 1.1351465763 2.034622 58.393690
121 4.7742511138 2.202755 50.473003
122 5.6237087462 2.163265 50.000000
123 1.9111041492 2.040744 57.109749
124 0.8796537699 2.130313 56.130338
125 6.8447272927 1.899649 53.713381
126 8.1283339071 2.399975 56.915008
127 9.8191611472 2.172383 65.258150
128 0.9068405789 2.086411 58.912539
129 1.7432744976 1.967658 61.145414
130 5.6911672475 2.121916 50.586271
131 4.4119148767 2.106699 52.507325
132 3.1983703756 1.882246 64.838859
133 2.4771748584 2.217177 53.083493
134 3.6112015811 2.188140 58.841882
135 0.1501235616 2.110084 57.465924
136 8.8565501041 1.753482 53.849559
137 5.2135722453 2.100089 51.609198
138 4.8426207319 2.024637 53.699306
139 6.7937547011 2.066698 50.000000
140 2.3153743860 2.039627 56.630221
141 3.8972307650 2.260725 50.825264
142 2.4130289239 2.040688 56.477296
143 3.0090216747 2.172466 53.004653
144 1.2675856140 2.173172 55.143580
145 2.4019921107 2.125646 59.428437
146 0.8854555865 2.164800 56.426231
147 1.3139708135 1.998972 60.061724
148 1.9815032861 2.106569 55.357788
149 6.4116141230 2.098309 50.000000
150 6.2032181151 2.115444 50.000000
151 3.5570553549 2.365672 50.862926
152 4.3074703300 2.375808 53.767861
153 1.3720899193 2.054252 57.381945
154 1.7764781095 2.168718 57.536027
155 4.3168759424 1.982587 55.533505
156 13.0679599351 2.561317 56.801707
157 2.0805329329 2.007197 61.761679
158 3.5473659896 2.139235 52.940103
159 6.5496986193 2.037306 66.090196
160 5.2454185360 2.195358 50.000000
161 2.8545759416 2.154145 59.078238
162 9.8587806296 2.105954 67.399269
163 5.7037961464 2.277824 58.220920
164 6.0155674952 2.174818 61.533750
165 0.8395014855 2.133544 57.573996
166 2.1351493356 2.015833 57.594107
167 1.2974707731 2.085821 56.594276
168 1.6044308176 2.095488 59.422068
169 1.1229446131 2.136052 55.753458
170 3.9654488598 2.143723 60.463043
171 2.6550470508 2.256918 55.680105
172 0.6655450408 2.128762 56.419404
173 4.7830626790 2.264613 57.731330
174 1.5516330392 2.134498 58.319161
175 5.3125012125 2.262799 58.292101
176 0.7238202660 2.127060 57.644041
177 3.9891668905 2.003573 64.183167
178 0.8921258849 2.166313 55.876190
179 1.7651915978 2.158136 54.666644
180 3.4431456051 2.136907 60.145410
181 3.1924020512 2.208705 52.279924
182 4.7272764200 2.262926 57.727147
183 1.0373084214 2.159438 56.941259
184 0.7608428743 2.129265 56.291723
185 0.4595868474 2.135138 56.827185
186 12.3732493178 2.542424 56.702222
187 3.0682652937 1.935554 59.088101
188 4.5130784029 2.142666 61.024673
189 2.4051657463 2.033689 61.689760
190 3.8542488688 2.224522 51.284991
191 5.1776586296 2.157593 61.235972
192 5.2400638741 2.157413 50.581678
193 2.2505041524 2.186510 53.704579
194 1.8690663823 2.146029 58.315400
195 0.5898128857 2.124153 57.578114
196 4.7557447231 2.215276 59.156043
197 1.1922553867 2.083421 59.283090
198 3.4276405695 2.096176 61.251106
199 2.2289667620 2.158575 58.320441
200 2.9634688198 2.112536 60.345639
201 4.6721385998 2.206309 59.338096
202 0.6615343063 2.150849 56.515560
203 1.8728626939 2.133024 54.954026
204 1.9982317914 2.137290 54.737065
205 3.1383939051 2.179072 58.639723
206 0.2513079166 2.093733 58.049670
207 6.5968643581 2.098898 64.334857
208 1.0457404166 2.165898 56.705823
209 3.1402713365 2.150333 59.469084
210 3.4977419331 2.068852 62.044516
211 2.0728192238 2.098754 55.425625
212 5.0962347827 2.277763 57.645038
213 1.1772941094 2.178145 56.427670
214 1.4618916978 2.094059 56.212455
215 2.0748280165 2.183834 57.395122
216 2.6442917079 2.007763 57.148028
217 1.1985614526 2.109570 58.644995
218 1.4274660131 2.054574 60.133101
219 4.0227784678 2.021722 54.893988
220 1.1345418231 2.138512 57.755644
221 4.2361176781 2.143736 60.725645
222 0.3925378270 2.111117 57.755039
223 4.3780266902 2.127346 52.163689
224 0.9747286866 2.124549 56.110297
225 0.2749603686 2.115269 57.471142
226 3.0095321041 2.176403 58.589240
227 1.1528013624 2.088888 59.115519
228 0.1979590129 2.084779 57.942156
229 1.0491083734 2.129498 55.942345
230 1.1774037674 2.086093 56.721191
231 2.5017244631 2.137980 54.159593
232 0.5852058434 2.132112 57.298217
233 2.6294297681 2.063778 55.604257
234 1.3714230628 2.138020 55.432410
235 0.6470414430 2.065290 57.972671
236 0.1568024769 2.089485 57.800360
237 0.8452211735 2.070430 57.538317
238 0.8260273635 2.138869 57.383094
239 0.9549902343 2.132036 56.014052
240 1.3671309626 2.022311 58.503108
241 1.5219116692 2.052840 57.237622
242 2.8974706087 2.308970 54.068474
243 0.7093587779 2.152634 56.239583
244 1.1399950487 2.095726 56.526660
245 0.4560591474 2.111737 56.922515
246 5.3816720050 1.868824 57.438651
247 2.4675705841 2.184196 57.805794
248 1.0064373662 2.085757 56.919998
249 1.7912132418 2.040214 57.279371
250 2.0293108251 2.080862 60.221382
251 1.2057920439 2.132043 58.026434
252 2.6069483311 2.091124 60.556099
253 1.0993466561 2.157057 55.524600
254 1.0546324207 2.103520 56.440612
255 0.1188610608 2.106023 57.422445
256 4.7696529275 1.916613 56.855081
257 0.4376692376 2.094905 58.225085
258 1.7828535160 2.080029 56.191179
259 1.8336573246 2.109077 55.468495
260 2.0133701316 2.080461 55.917012
261 3.2250233964 2.092725 54.229395
262 0.2302813693 2.103241 57.803312
263 1.6872915871 2.086718 56.135865
264 1.2401312506 2.141515 55.533085
265 1.1130323567 2.058412 57.579510
266 0.1918751973 2.099468 57.456246
267 3.4685411534 2.064135 54.573531
268 0.6864564117 2.123645 57.707337
269 1.6927582959 2.111282 55.577594
270 2.0541516813 2.051134 56.631499
271 0.2327094336 2.081367 58.064571
272 3.1431896198 2.312945 54.344262
273 0.4727505573 2.112581 56.888858
274 0.4767750981 2.135159 56.703774
275 1.3146547510 2.077167 56.797823
276 2.2573960236 2.012615 57.529298
277 0.7037898005 2.064591 57.915820
278 1.1254050040 2.106470 56.299348
279 1.9078335146 1.958044 61.646257
280 1.3623153963 2.128953 58.280598
281 0.9307136911 2.110093 56.433347
282 0.4490774552 2.101994 57.125011
283 1.0026873031 2.150408 57.215848
284 0.8640720287 2.115658 56.395105
285 0.1873037771 2.102128 57.401936
286 5.1300143531 1.899454 56.811857
287 0.3937171301 2.097718 57.284011
288 1.0413018818 2.098787 56.562405
289 0.3536457373 2.122260 57.318395
290 0.3418847699 2.095823 57.386920
291 0.4861637679 2.120436 57.572893
292 0.1091628530 2.093227 57.884441
293 0.5073096803 2.103177 57.036560
294 0.8638187274 2.126371 56.208351
295 0.8166288793 2.069211 57.611851
296 0.1756068005 2.108537 57.314735
297 1.7666258469 2.086009 56.063589
298 0.3675897681 2.113834 57.642572
299 1.0955600878 2.126045 55.947654
300 0.3499644569 2.097722 57.330576
301 0.4292682058 2.094425 58.226932
302 2.8984877613 2.092072 54.627549
303 0.1570665146 2.090567 57.756825
304 0.2580652190 2.118353 57.296013
305 0.3031319544 2.115578 57.500987
306 0.6459324594 2.073163 57.700709
307 1.2608128828 2.041811 57.934055
308 1.1563695625 2.081935 59.278221
309 3.3621391464 2.072705 61.804764
310 0.3975235527 2.128074 57.134235
311 1.4793338025 2.099984 56.057063
312 0.3524139864 2.108617 57.095396
313 1.8334796609 2.137072 58.536204
314 0.1208872520 2.098860 57.800611
315 0.1414638919 2.096102 57.596774
316 2.1109131616 1.996222 58.315978
317 0.6929954788 2.095973 57.005547
318 0.5051664201 2.089240 58.419010
319 1.3461289212 2.125198 58.370024
320 0.6865991960 2.102166 58.309264
321 1.9151182943 2.113588 59.267138
322 0.1324764916 2.089061 57.918190
323 0.5146862468 2.101913 58.136963
324 0.1511055276 2.088553 57.856068
325 0.3656124441 2.072256 58.197473
326 0.1738874810 2.097472 57.888202
327 0.8435782270 2.096725 58.606786
328 0.0553113231 2.097356 57.657617
329 0.8903833014 2.121406 57.998379
330 0.4609952356 2.117101 57.649935
331 0.2061167460 2.090543 57.690909
332 1.8745967420 2.156050 54.568118
333 0.2089656495 2.083501 58.085110
334 0.5126869877 2.110446 57.906069
335 0.8524339302 2.124186 57.876036
336 0.4331566395 2.112222 57.767635
337 1.4959829515 2.037272 57.763427
338 1.5317092694 2.089966 59.483779
339 2.9051248535 2.106618 60.447284
340 0.5732536157 2.097582 57.095281
341 1.4190358402 2.103047 56.054732
342 0.2341900095 2.099565 57.409134
343 0.4232120464 2.098576 58.124330
344 0.4712508925 2.091683 58.331373
345 0.1316118999 2.094161 57.666305
346 0.5982649036 2.090912 58.484205
347 0.4836841392 2.098002 57.181031
348 1.0682305342 2.086123 59.090425
349 0.1793421997 2.110550 57.504416
350 0.4936315670 2.104100 57.031080
351 1.0814738982 2.107734 58.573126
352 0.1527756815 2.089950 57.787944
353 0.1780778422 2.100001 57.832987
354 0.3353760788 2.079632 58.355603
355 0.2584392372 2.082638 57.910808
356 0.1857621435 2.087721 57.823749
357 1.1670445707 2.101213 58.829171
358 0.2270739240 2.090574 57.663809
359 1.2823504166 2.108125 58.768930
360 0.0615494241 2.102840 57.537841
361 0.4190165644 2.090657 57.440781
362 1.3606817940 2.138506 55.437018
363 0.2643626764 2.090480 57.621939
364 0.2668998802 2.108769 57.682839
365 0.1333667114 2.106602 57.586644
366 0.6871039444 2.121332 57.778596
367 0.5699770629 2.074763 57.746049
368 1.6754848337 2.097511 59.443774
369 0.6733158008 2.055144 59.091360
370 0.2330438590 2.113600 57.183922
371 0.0940111641 2.101509 57.703778
372 0.2471567962 2.093606 57.549725
373 0.6275130539 2.082506 57.435717
374 0.3882311353 2.096844 57.311418
375 0.1693393999 2.105095 57.682504
376 1.1716618621 2.136475 57.858196
377 0.0922998149 2.098179 57.593621
378 0.3227387629 2.086484 57.676663
379 0.5577748899 2.091875 57.255315
380 0.6338219120 2.089384 57.237556
381 0.1896577699 2.103804 57.366385
382 0.0672318015 2.094149 57.773006
383 0.1910917369 2.096330 57.536253
384 0.2081099590 2.084948 58.100313
385 0.3132600451 2.088850 57.613895
386 0.1084360018 2.092200 57.771405
387 0.1586676985 2.095569 57.911116
388 0.0138131315 2.099079 57.653939
389 0.1351368971 2.108454 57.381607
390 0.2718576709 2.094159 57.506997
391 0.1589536238 2.094150 57.634029
392 0.6297470576 2.087839 57.283567
393 0.1421176200 2.098753 57.526133
394 0.1087599965 2.103116 57.471951
395 0.3335294415 2.091747 57.505699
396 0.1509861741 2.091751 57.722241
397 0.1575506516 2.091780 57.712313
398 0.8210611357 2.094743 58.630979
399 0.8943120641 2.071653 57.441446
400 0.3254927231 2.112871 57.622654
401 0.6702407080 2.100732 58.328411
402 0.0668262459 2.102269 57.536733
403 0.2475881133 2.103646 57.305575
404 0.1040322615 2.102280 57.491044
405 0.1324382490 2.104602 57.654173
406 1.6008811072 2.139622 58.222663
407 0.0857001219 2.098326 57.775583
408 0.5931977748 2.085858 57.379230
409 0.3493586585 2.108539 57.782916
410 0.0528725123 2.096215 57.771484
411 0.6713649082 2.098313 56.972591
412 0.0396347165 2.100172 57.681835
413 0.0727060603 2.101028 57.693986
414 0.3482171299 2.094440 57.416107
415 0.1228259939 2.099621 57.784349
416 0.0747969393 2.100873 57.700660
417 0.4213489403 2.094027 57.347603
418 0.0742870012 2.102523 57.649943
419 0.3956876289 2.106536 57.086325
420 0.1997039522 2.093022 57.620622
421 0.0474719147 2.098375 57.733436
422 0.2790930779 2.078475 58.234668
423 0.0375245846 2.102133 57.603912
424 0.2360017387 2.099340 57.412520
425 0.0242648503 2.098600 57.655941
426 0.3440077520 2.086467 57.650977
427 0.1547201039 2.104731 57.676667
428 0.2926717171 2.097926 57.386611
429 1.0015106516 2.094256 58.830399
430 0.1419301958 2.109821 57.457257
431 0.0410297101 2.099673 57.611062
432 0.1147058008 2.104157 57.646757
433 0.1540059092 2.110116 57.473960
434 0.1131530797 2.103580 57.663447
435 0.1150053578 2.102573 57.473301
436 0.3118749785 2.081934 58.298456
437 0.0551471706 2.098962 57.728953
438 0.0760469040 2.093394 57.798865
439 0.2661224081 2.109446 57.660765
440 0.2935709456 2.099950 57.955320
441 0.7258097665 2.099179 56.893755
442 0.0516060238 2.102544 57.616781
443 0.1304036287 2.102255 57.722589
444 0.0236739769 2.100344 57.618392
445 0.1829494929 2.103734 57.738201
446 0.1099319600 2.104107 57.642436
447 0.2123440668 2.097710 57.477564
448 0.0976905502 2.103400 57.650375
449 0.1875403284 2.100734 57.824409
450 0.0626006894 2.099852 57.584160
451 0.0427061511 2.100213 57.684068
452 0.2706596806 2.095062 58.043726
453 0.0269819481 2.100837 57.645052
454 0.0309174805 2.099722 57.620806
455 0.1010981306 2.101406 57.714463
456 0.2269854875 2.089098 57.712258
457 0.2649929654 2.109513 57.657301
458 0.6536353074 2.099546 56.962623
459 1.2674237576 2.084026 59.348854
460 0.0624511749 2.099403 57.594608
461 0.3183241074 2.098650 57.341676
462 0.0757743205 2.098478 57.603474
463 0.2386477220 2.108091 57.670795
464 0.0910018600 2.099551 57.560963
465 0.1228333515 2.099913 57.518915
466 0.3661494984 2.072173 58.201264
467 0.0132185179 2.099350 57.675609
468 0.3734941933 2.102837 57.965654
469 0.1269979121 2.109122 57.421309
470 0.0662286314 2.101050 57.556079
471 0.2159472437 2.101530 57.833797
472 0.0307268464 2.099560 57.624513
473 0.0414306338 2.101049 57.657226
474 0.1184880345 2.101994 57.716914
475 0.0483561450 2.097559 57.748874
476 0.0547837522 2.101440 57.661031
477 0.0358912490 2.097795 57.729855
478 0.1367396044 2.094352 57.654066
479 0.0975788709 2.104609 57.467421
480 0.0544703470 2.103497 57.558940
481 0.0222602833 2.100210 57.660781
482 0.0640572921 2.104240 57.540774
483 0.0439427047 2.100063 57.689551
484 0.0468679575 2.099501 57.707351
485 0.0187109308 2.098704 57.695010
486 0.0746208455 2.094389 57.738545
487 0.0830236098 2.102184 57.671344
488 0.3617130589 2.099514 58.037312
489 0.6640512038 2.071113 57.744840
490 0.1020187637 2.095197 57.669420
491 0.0847340898 2.099521 57.746742
492 0.0186389745 2.100708 57.632927
493 0.1593278279 2.105686 57.652055
494 0.0605724184 2.097876 57.636244
495 0.0621112375 2.101208 57.558136
496 0.4258654929 2.102067 58.040369
497 0.0046860005 2.099505 57.654263
498 0.1750042112 2.093491 57.635283
499 0.1870147552 2.099893 57.451429
500 0.1407557323 2.095286 57.621092
501 0.0899751706 2.102278 57.676570
502 0.0194992559 2.098119 57.678118
503 0.0137804241 2.099224 57.650234
504 0.0328911701 2.099254 57.629340
505 0.0649545947 2.095163 57.722655
506 0.0162528367 2.098440 57.670847
507 0.1495429770 2.099173 57.823306
508 0.1380944457 2.093917 57.666158
509 0.1851346668 2.102963 57.387449
510 0.0377509025 2.100190 57.679247
511 0.0075403772 2.099775 57.647576
512 0.1697784644 2.103340 57.397273
513 0.0082154057 2.099872 57.652607
514 0.0201949856 2.099637 57.675504
515 0.0346650840 2.098135 57.657938
516 0.0297085628 2.096996 57.721092
517 0.0037194850 2.099139 57.663393
518 0.4377675176 2.098913 58.131373
519 0.7632941134 2.090077 57.077006
520 0.0915790640 2.097847 57.603198
521 0.1825798241 2.099962 57.838681
522 0.0447019214 2.101352 57.651291
523 0.0612132814 2.103623 57.586089
524 0.0331042459 2.097446 57.683088
525 0.0331745673 2.100960 57.649507
526 0.3024002215 2.099375 57.978678
527 0.0109455568 2.099567 57.645724
528 0.2524378758 2.093347 57.551157
529 0.1327697678 2.101606 57.471737
530 0.1004203628 2.095233 57.670251
531 0.0304618402 2.101132 57.600494
532 0.0231997091 2.097600 57.694830
533 0.0319312348 2.098548 57.648870
534 0.0598906459 2.098413 57.622199
535 0.0762339201 2.095477 57.693272
536 0.0445049811 2.097497 57.666180
537 0.0368378763 2.099725 57.691009
538 0.0111889850 2.099793 57.660576
539 0.1201037612 2.101121 57.495415
540 0.0389920703 2.098487 57.721906
541 0.0099561732 2.099419 57.649740
542 0.0615887208 2.101178 57.677130
543 0.0145911962 2.099290 57.647764
544 0.0048095705 2.099432 57.655174
545 0.0015356051 2.099360 57.660300
546 0.0130476121 2.098807 57.686559
547 0.0383691063 2.097919 57.660208
548 0.1110033272 2.098453 57.799582
549 0.4644128921 2.091348 57.371659
550 0.0319941009 2.101030 57.598984
551 0.0555956081 2.099376 57.602471
552 0.0024570266 2.099388 57.658713
553 0.0508837243 2.102403 57.621389
554 0.0105407496 2.098865 57.682576
555 0.0355006299 2.099621 57.692302
556 0.1800718544 2.098052 57.881689
557 0.0087575156 2.099088 57.659170
558 0.0884812600 2.099272 57.756741
559 0.1430650301 2.103494 57.424979
560 0.0388490786 2.096734 57.744488
561 0.0274723871 2.098974 57.642113
562 0.0214023863 2.097962 57.681344
563 0.0218452948 2.098471 57.662668
564 0.0134420333 2.100308 57.636554
565 0.1150066121 2.101904 57.715639
566 0.0201364010 2.100061 57.662983
567 0.0251283319 2.098645 57.653659
568 0.0561411307 2.101471 57.661682
569 0.0315315357 2.099967 57.678729
570 0.0213878579 2.098334 57.667694
571 0.0094031665 2.099421 57.650285
572 0.0948159477 2.098731 57.776132
573 0.0020827815 2.099300 57.660728
574 0.0150915149 2.099288 57.647288
575 0.0132549947 2.099852 57.661250
576 0.0103813975 2.100048 57.641962
577 0.0241546402 2.100327 57.659300
578 0.1061237224 2.098905 57.560519
579 0.0494511230 2.097408 57.752503
580 0.0523839626 2.102117 57.634754
581 0.1247957209 2.099318 57.530775
